Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,0,-1,-1,-1,0,-3,0,0
5,-2,0,0,-1,-1,-2,-1,1,0
10,0,0,-1,-1,-3,-2,0,-2,0
15,0,-1,0,-3,-1,0,-1,-3,0
20,1,-3,-1,-1,0,-1,-1,-2,0
25,-1,-1,-3,-2,0,-1,0,0,0
30,-1,-1,-2,-1,1,-3,-2,1,0
35,-2,0,-2,0,-2,-2,-3,-1,0
40,-2,0,-2,-3,-3,-2,-1,-2,0
45,-2,-3,-1,-2,-1,0,-3,-2,0
50,-2,-2,0,-1,-2,-1,-1,-1,0
55,1,-1,-2,-2,0,-1,-1,0,0
60,0,-2,0,1,-1,-1,0,-1,0
65,-1,-1,-1,1,0,-2,-2,-1,0
70,-1,-2,-1,-4,-1,0,-1,0,0
75,0,-1,-2,-1,-1,-1,0,0,0
80,0,0,-2,0,-1,-1,-2,0,0
85,-1,-1,-1,-2,-2,-2,0,-2,0
90,-2,-1,-2,-1,-1,-1,-2,-2,0
95,-1,0,0,-1,-2,-2,-1,-1,0
100,-1,0,-1,0,0,0,2,-1,0
105,-1,-1,1,-1,-3,-1,-1,0,0
110,-1,-1,-1,-1,-1,0,-1,-1,0
115,-3,-3,-3,-1,-1,-1,1,-1,0
120,-3,1,-1,-1,1,-1,-2,-2,0
125,-1,1,-2,-1,0,0,-1,0,0
130,-2,0,-1,0,-1,1,-2,-1,0
135,-1,-1,-1,1,-2,-1,-3,0,0
140,-1,-2,0,-3,-3,-1,1,-1,0
145,-1,-2,-1,0,-1,0,-2,-2,0
150,0,0,-2,-1,-1,-2,0,-2,0
155,-1,-1,0,-2,0,-1,-1,-1,0
160,-1,-3,-2,-2,-1,-1,-2,1,0
165,-1,-1,-1,-2,-2,-1,0,-1,0
170,1,-2,0,0,0,-2,-1,-1,0
175,0,-1,-3,-1,0,-2,-5,-3,0
180,-1,-1,-2,-1,-3,-1,0,0,0
185,-1,-1,0,-1,-1,0,-1,-1,0
190,0,-2,-2,-1,-2,1,-1,1,0
195,-1,-2,-1,-1,-2,1,-1,0,0
200,0,-1,-1,0,-1,-1,-1,-2,0
205,0,0,-2,-1,-1,0,-1,-1,0
210,0,0,0,-1,0,0,0,0,0
215,-2,0,-3,-1,0,-2,-2,0,0
220,-1,-1,-1,0,-1,0,-2,0,0
225,-1,-2,0,0,0,-1,0,-1,0
230,0,-2,1,-2,-1,0,-2,-1,0
235,-1,-2,-2,-3,0,-2,-1,-2,0
