Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-8,3,2,-2,3,5,8,-36,0
5,11,-4,0,2,3,0,3,30,0
10,-10,-2,-2,2,-3,-4,-6,-2,0
15,-1,-4,-2,-4,-1,-6,-9,-20,0
20,19,3,0,-2,-2,6,13,29,0
25,-9,3,1,3,4,3,14,-32,0
30,15,-3,2,-3,-4,-8,4,-14,0
35,7,5,2,4,-1,14,-1,-6,0
40,1,-5,-2,-1,0,-8,-12,2,0
45,-11,-2,-3,-5,-3,10,-7,14,0
50,9,3,-3,-3,-2,-7,5,10,0
55,-13,-4,-1,-3,1,-4,5,-10,0
60,2,-4,-4,-5,-2,-3,0,-6,0
65,1,2,2,4,-2,-7,-9,20,0
70,-10,-1,0,2,2,3,0,-6,0
75,9,2,-1,-5,-4,0,-6,-9,0
80,-6,2,2,7,1,-18,-1,-8,0
85,3,0,-1,0,-1,31,-2,7,0
90,-7,0,0,0,0,4,4,-3,0
95,7,2,1,-3,-1,-3,0,26,0
100,0,-3,-1,0,-2,-12,-6,17,0
105,-13,-2,-4,-4,0,12,-2,-31,0
110,10,2,3,2,2,0,0,2,0
115,-3,-3,-2,-3,-2,-2,-4,14,0
120,-10,-2,-1,-5,-3,1,-13,-7,0
125,15,-1,0,-4,-2,-13,1,21,0
130,-12,-2,-2,-2,-3,-2,-22,-13,0
135,-7,-2,-1,-1,1,0,19,4,0
140,-5,-5,-5,-4,-5,4,7,4,0
145,-8,1,-2,-1,-2,-13,2,-11,0
150,1,-4,-4,-5,-4,8,-4,-6,0
155,0,-2,0,1,-1,-4,1,2,0
160,-2,-4,-4,-2,-2,-4,0,7,0
165,-14,-3,-2,0,1,-3,-3,3,0
170,9,-1,0,-1,-1,-2,3,7,0
175,1,0,2,0,2,2,-3,-8,0
180,-1,0,0,1,-1,-1,-3,0,0
185,3,-1,-1,0,-2,-1,1,-6,0
190,-4,-3,-4,-3,-1,-1,1,5,0
195,-1,-2,-2,-5,-2,-2,-1,9,0
200,-3,0,1,-3,-1,-3,-7,-8,0
205,8,-3,-3,9,-1,-5,8,1,0
210,-3,0,-1,-1,1,0,-3,-7,0
215,1,-3,-3,-8,-4,-4,-7,-7,0
220,-1,-2,-1,0,1,7,9,3,0
225,-4,0,-2,-7,-5,-5,-12,2,0
230,0,1,0,5,-1,-4,1,-5,0
235,-1,-1,1,4,4,2,6,-5,0
240,-8,-1,7,0,-2,-1,-4,6,0
245,0,-8,-9,-6,-2,3,-3,-7,0
250,-23,-25,-15,0,0,-7,0,0,0
255,26,22,9,-4,-4,-1,-7,-4,0
260,-17,-10,-6,1,-1,-4,-6,-34,0
265,4,-2,-2,-3,-3,-5,-8,-5,0
270,19,15,10,5,3,10,5,62,0
275,-12,-6,-3,-1,-2,1,-8,-22,0
280,10,7,0,-1,0,0,-3,12,0
285,-17,-8,-4,-4,-1,-3,-9,-17,0
290,-7,1,2,-2,-2,-14,-8,-38,0
295,2,4,3,-2,-5,-6,6,11,0
300,-6,-8,-6,3,3,10,10,-4,0
305,10,-1,-1,-2,0,-1,-1,-9,0
310,-2,4,1,-2,-4,-2,-9,-11,0
315,1,-4,-3,0,-1,-7,3,15,0
320,-7,-2,-2,-5,-5,-8,0,-11,0
325,9,3,3,4,4,6,7,17,0
330,0,5,3,1,-3,-3,0,5,0
335,-15,-9,1,-8,-3,-2,-19,-22,0
340,24,9,-2,2,0,-2,19,76,0
345,-2,2,-1,1,1,1,-5,-4,0
350,0,0,-2,-1,0,2,13,10,0
355,-11,-5,-2,1,-2,3,-6,-11,0
360,-4,0,1,-4,-2,3,-3,-1,0
365,-4,-12,-11,-2,-4,-4,-1,4,0
370,7,6,7,1,1,-2,-1,-17,0
375,-8,10,-3,-2,-1,2,1,-18,0
380,11,-1,2,1,-1,-5,-13,-1,0
385,-9,-8,-1,-2,0,-2,3,-13,0
390,-12,-8,-11,0,-2,4,7,-3,0
395,-8,-10,-5,-5,-2,-1,-14,-48,0
400,4,-4,-6,-2,-2,-3,-3,-17,0
405,-5,6,6,-3,-2,-1,-1,12,0
410,-2,-4,4,4,1,3,8,16,0
415,14,0,-5,-6,-6,-10,-2,30,0
420,-10,-2,-3,-4,-1,-4,-11,-38,0
425,4,-4,-1,-3,-2,0,12,12,0
430,0,5,4,1,0,0,1,7,0
435,-9,-4,-3,1,0,1,0,-6,0
440,2,-3,2,-1,0,0,-5,-13,0
445,6,8,1,1,-1,-2,-4,35,0
450,8,0,0,-3,-2,2,4,13,0
455,0,1,-1,0,0,-2,-6,-13,0
460,-4,-1,-1,-3,0,2,6,18,0
465,-12,-4,-1,-2,0,-3,-9,-80,0
470,11,3,3,3,3,5,16,56,0
475,1,-7,-5,-2,0,-4,-9,-11,0
480,-3,0,2,4,1,2,-1,1,0
485,14,4,-2,-2,-3,-4,1,34,0
490,-9,-3,-2,-4,-2,-3,-3,-19,0
495,-9,1,0,2,0,-2,0,-24,0
500,0,0,0,-4,-1,-1,-1,0,0
505,-7,-6,-9,2,3,2,-2,-5,0
510,-8,8,8,2,-2,-2,-3,-15,0
515,4,1,1,1,-1,-2,3,28,0
520,16,-2,-2,-5,-4,-3,-4,2,0
525,-3,-1,-1,-1,-3,0,-4,1,0
530,-8,-3,-4,-5,-2,-3,-6,-18,0
535,-6,-4,-3,-2,-1,2,1,-2,0
540,-4,-5,-3,-1,0,-1,1,-2,0
545,5,-1,-3,0,-1,-1,-2,-3,0
550,0,2,0,1,-1,-2,0,-3,0
555,-4,-2,-1,0,1,-2,-5,3,0
560,2,2,-1,-1,-1,0,2,-5,0
565,-3,1,7,-2,1,2,0,7,0
570,-6,-6,-11,-7,0,-2,0,-13,0
575,2,-5,-7,1,-9,-11,-10,-3,0
580,-11,-4,-1,0,2,3,4,-13,0
585,-1,-3,17,-8,-3,-3,-5,-13,0
590,22,3,-17,1,0,3,1,12,0
595,-2,0,2,0,5,4,1,-1,0
600,-5,0,-5,2,-1,-5,-2,-2,0
605,-5,-4,3,-1,-2,1,-3,-7,0
610,-2,-2,3,-4,-3,-3,-3,-7,0
615,-2,-1,1,0,0,4,6,8,0
620,-5,-2,2,-2,-2,0,-2,1,0
625,-3,5,-7,-3,0,-2,-1,0,0
630,-5,-7,-1,-2,-2,-2,-3,-11,0
635,-1,-2,-2,6,1,-5,-4,-4,0
640,2,3,5,-2,-4,1,2,-13,0
645,-1,0,-4,0,2,4,-1,-2,0
650,-7,-5,-2,-2,-1,-1,-1,-6,0
655,10,-2,1,-3,0,-7,-11,-17,0
660,5,3,-4,-3,-2,-6,24,35,0
665,-9,-7,-6,-3,-2,13,-5,-39,0
670,0,-2,5,1,1,1,-2,-11,0
675,-5,2,2,-1,0,-3,7,22,0
680,1,-4,-5,-1,5,13,0,-22,0
685,-1,3,-3,3,0,-11,-22,2,0
690,-12,-2,1,-1,-2,-7,-11,-8,0
695,5,-1,1,-2,-1,4,5,9,0
700,3,2,-1,-4,-4,-8,-3,40,0
705,9,-1,0,1,-4,-15,-8,-11,0
710,-4,0,1,0,0,14,0,2,0
715,-1,0,5,-2,1,5,15,17,0
720,-7,-7,-11,2,-1,2,-4,-14,0
725,-22,-8,-3,0,-4,-7,-14,10,0
730,37,19,-1,-1,-2,-8,4,-5,0
735,-24,17,20,-15,-5,4,-6,-23,0
740,31,-33,-11,1,3,6,12,5,0
745,-22,21,10,17,6,3,8,-4,0
750,-2,-3,2,-3,-8,-14,-17,-1,0
755,-2,18,2,-1,2,9,24,21,0
760,-9,8,15,-5,-1,-5,-13,-16,0
765,4,-11,-19,-6,-4,-2,11,13,0
770,-9,-15,17,2,2,2,-7,-10,0
775,4,-8,-7,4,-1,-6,-9,-1,0
780,-11,-1,-6,5,-3,-11,-17,-12,0
785,16,-1,-1,-2,-1,4,-8,14,0
790,-18,4,0,-1,0,1,4,5,0
795,5,-11,-10,-2,-2,-3,-5,-12,0
800,-12,6,-11,0,0,-2,-2,8,0
805,-7,1,11,-4,-2,-10,-5,-31,0
810,7,-1,-5,-3,-4,1,7,7,0
815,-1,-11,-16,-2,-1,3,-1,-18,0
820,-3,0,9,-1,-2,-13,-15,-10,0
825,6,2,-1,-3,-5,3,15,37,0
830,-18,-8,-10,-3,0,-17,-7,-28,0
835,7,-7,-4,2,-2,0,6,11,0
