Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-3,-2,-2,-5,-4,-37,-32,-6,0
5,-2,-5,-6,1,2,37,3,2,0
10,-2,-2,-7,0,-2,-9,6,-5,0
15,1,0,-5,1,-2,0,11,0,0
20,0,0,-3,-3,-15,11,0,-1,0
25,-3,-1,-6,-4,-5,-3,-23,-4,0
30,0,-2,-4,-2,-4,-23,-29,1,0
35,3,1,-4,4,12,20,-27,0,0
40,-4,0,3,0,-4,4,-8,-2,0
45,-1,0,-1,-4,-5,0,-10,0,0
50,-4,-3,-2,-4,-6,0,-17,1,0
55,-4,-1,0,-1,0,-16,-13,-2,0
60,-5,-4,4,-1,9,38,18,1,0
65,4,-3,1,-2,-1,-38,-5,3,0
70,-2,-1,-1,1,7,31,-30,-2,0
75,0,-2,-2,-2,-9,-12,-52,-3,0
80,1,-2,-6,-2,-1,-3,-50,-3,0
85,-1,-1,0,2,1,-6,-28,-5,0
90,-3,-3,0,4,0,8,0,-6,0
95,3,-2,-1,-3,-3,-20,29,10,0
100,2,1,-2,1,1,6,35,2,0
105,-1,-1,0,0,-2,-21,35,0,0
110,2,0,5,-7,-12,-16,18,-2,0
115,-3,-2,-3,-3,9,76,64,-2,0
120,0,-1,1,4,7,-10,28,0,0
125,-5,-3,-1,2,-2,-15,14,-4,0
130,5,4,-2,-5,-8,-14,46,4,0
135,4,0,-2,-1,-1,-6,0,6,0
140,0,3,1,-7,-7,-5,-1,0,0
145,-3,-1,0,-1,1,-7,-6,-1,0
150,-1,-1,-1,1,4,8,-8,1,0
155,-4,1,-7,0,-2,1,-7,-5,0
160,-1,-3,1,0,-3,-2,5,1,0
165,-1,-1,-4,-3,-1,10,-7,-1,0
170,-3,-2,-4,-3,-1,2,-19,-3,0
175,-2,-1,5,-1,0,1,-11,-4,0
180,-2,0,1,0,3,3,-18,-3,0
185,-2,2,-1,0,-2,-2,-17,-4,0
190,-3,-3,0,1,1,0,-21,-1,0
195,-5,-3,1,4,4,-4,-10,-4,0
200,4,-1,-4,-7,-5,-5,-2,0,0
205,1,-2,-3,0,1,-1,1,2,0
210,3,-2,-4,-5,-3,-4,-4,4,0
215,-4,-1,1,0,0,3,2,0,0
220,2,0,-3,-2,-1,0,10,6,0
225,1,-2,0,0,-2,-4,6,-2,0
230,-2,-2,1,0,1,0,-2,-4,0
235,-1,-1,0,-1,-1,0,7,-5,0
