Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,0,-1,-2,-6,-4,-6,-5,0
5,-1,1,0,1,-1,-3,-2,-1,0
10,-1,-1,0,0,3,3,-2,-5,0
15,-3,-3,-2,-4,2,0,0,-4,0
20,-2,-3,-1,-2,-1,0,0,-4,0
25,-1,0,-1,-3,-4,-2,0,-4,0
30,-1,-1,1,0,-4,-2,-2,1,0
35,-1,1,-2,0,-3,-1,0,-1,0
40,-2,-3,-2,-1,1,-1,1,-1,0
45,-1,-1,-2,-2,0,-2,-1,-3,0
50,-1,-1,-2,0,-2,0,0,-12,0
55,2,0,-1,0,-2,-1,-1,12,0
60,-1,0,-2,2,2,-2,0,5,0
65,-1,-3,0,0,1,1,-2,-4,0
70,-7,0,-2,-1,6,-1,-2,-12,0
75,1,0,-1,0,-10,-3,0,-8,0
80,3,1,0,-2,-3,0,2,20,0
85,-2,-5,0,-4,-5,0,-2,-3,0
90,1,-3,0,-2,-2,-1,-1,-1,0
95,-2,-2,-1,-1,3,-2,-5,-13,0
100,-1,0,0,1,3,0,0,-2,0
105,-2,2,-1,4,-2,-4,0,-1,0
110,-2,-1,-2,-5,8,0,-3,-10,0
115,-3,-2,-3,-5,-4,-2,-2,17,0
120,2,0,0,-2,-1,-1,-3,-2,0
125,-3,0,0,-2,-8,-2,-2,-9,0
130,-1,1,-2,-1,4,0,-1,15,0
135,2,-1,-1,3,6,2,3,-3,0
140,0,-2,0,-2,-3,0,2,19,0
145,-3,0,-4,-3,-4,-2,-2,-5,0
150,-2,-2,-1,1,-2,-4,0,-7,0
155,-3,-1,-2,-2,-2,-3,-3,-6,0
160,-2,-3,0,-1,-1,-2,0,-1,0
165,1,-2,0,-1,1,1,0,1,0
170,-3,0,-2,0,-4,-1,-3,-1,0
175,-1,0,0,-1,0,0,-2,-13,0
180,1,0,-2,0,0,0,0,18,0
185,1,-2,0,0,-1,-3,-2,2,0
190,2,0,-1,-2,0,-1,0,9,0
195,-2,-3,-3,0,-1,-1,2,-4,0
200,0,1,1,-1,-2,-4,-5,-14,0
205,-2,-3,1,0,1,0,2,-3,0
210,-3,-3,-1,-4,-2,-1,-6,-2,0
215,-1,-4,-2,-5,-7,-4,-3,-1,0
220,-1,-1,-2,0,-1,-2,-1,-4,0
225,0,-1,-2,0,5,2,1,-1,0
230,3,0,2,2,1,2,-4,-6,0
235,-2,0,3,3,2,0,1,5,0
240,-1,-2,-5,-3,0,-1,-1,-8,0
245,-4,2,-3,-9,-8,-4,-5,-1,0
250,-4,-2,-5,-1,-3,-1,-1,-1,0
255,1,2,5,3,0,1,-1,8,0
260,-1,2,5,19,8,2,1,-11,0
265,-1,-1,-6,-2,4,0,1,7,0
270,1,-1,-3,-23,-10,-3,-1,-1,0
275,-4,-3,-11,-10,-11,-6,-2,-4,0
280,-4,-3,-1,-8,-7,-3,-4,-5,0
285,-1,1,1,9,0,0,-1,-7,0
290,-2,0,2,7,7,1,2,-3,0
295,2,2,4,4,5,2,-1,8,0
300,-1,-1,1,2,0,0,-2,-6,0
305,1,0,-1,-2,-3,-1,1,-2,0
310,0,-2,-4,-4,-4,-2,-6,1,0
315,0,-1,-1,-2,-1,2,13,-3,0
320,-1,0,-2,-4,-2,-1,-3,1,0
325,-3,-2,2,-1,2,-1,-2,-1,0
330,-2,-1,3,0,-1,-2,1,-4,0
335,-2,-2,-3,-1,-4,-6,-10,-2,0
340,2,-1,-4,-8,3,12,14,5,0
345,-2,-2,0,1,2,3,-6,-3,0
350,-1,-2,-2,2,1,1,-2,6,0
355,-1,-1,-2,-2,-3,-1,-3,-2,0
360,0,0,1,-1,-9,-9,1,-7,0
365,-1,0,1,0,-1,-1,-2,-9,0
370,1,-3,-2,2,4,3,3,8,0
375,-1,-2,-4,-5,-10,-7,-14,-3,0
380,-2,-4,-5,-7,-4,-2,4,0,0
385,-2,-1,0,0,-4,-3,-3,2,0
390,-3,-1,0,3,0,-2,0,-11,0
395,0,-1,2,2,6,-2,-3,3,0
400,-1,0,1,-2,0,2,-3,-2,0
405,-4,-4,-3,-3,-5,-1,0,-14,0
410,0,0,1,0,-1,-3,-2,1,0
415,1,1,0,0,3,3,1,5,0
420,2,-1,0,-1,-1,-3,-8,10,0
425,-3,0,-2,-2,-2,-1,-1,-2,0
430,1,1,-2,-3,0,2,3,-6,0
435,-1,-1,1,0,-1,0,-1,-2,0
440,-4,-3,-3,-2,-2,-5,-4,-7,0
445,0,-3,-1,-2,-3,-4,-1,9,0
