Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-2,0,-1,-1,0,0,-1,-2,0
5,0,0,0,-2,-2,-1,-2,1,0
10,0,0,-1,-1,-3,-1,-1,-2,0
15,-3,-3,0,-3,-1,0,-1,-1,0
20,-1,-3,-1,-1,-1,-1,-1,-1,0
25,-1,-1,-1,-1,-3,-1,-1,-1,0
30,0,-3,-2,-1,-1,-1,-1,-1,0
35,1,2,-1,-1,-1,0,-1,-1,0
40,-2,-2,-2,0,-2,-1,-1,-2,0
45,-2,0,-1,0,-1,0,-1,0,0
50,-2,0,1,-1,-1,-2,-1,-2,0
55,-3,0,-1,-1,0,-1,-1,-3,0
60,3,3,1,-2,-2,-1,0,-2,0
65,-1,-4,0,-1,-1,-1,1,-2,0
70,-4,-3,-3,-2,-2,0,0,0,0
75,-1,-3,-1,-2,-2,-3,-1,0,0
80,-1,-1,0,0,-1,-2,-2,1,0
85,0,4,-2,1,0,-1,-1,-2,0
90,-1,1,-1,-1,-1,-1,-1,-1,0
95,-2,-3,-1,-3,-1,-1,0,0,0
100,1,-1,-1,-3,-1,0,-1,-1,0
105,-1,-1,1,-2,1,0,-1,-1,0
110,2,0,-1,0,-1,0,-1,0,0
115,-2,-1,-1,0,0,0,-2,-2,0
120,-4,-5,-2,-2,0,-3,-1,0,0
125,-2,-2,-4,-2,0,-3,1,0,0
130,-3,-2,-2,0,-1,-1,1,0,0
135,-1,3,0,0,-3,-1,-1,0,0
140,0,1,-1,-2,-2,-1,0,0,0
145,-1,-3,0,-1,0,-1,-2,-2,0
150,0,1,0,0,-1,-3,-1,0,0
155,0,-3,-3,1,0,0,-2,-1,0
160,0,-2,-2,1,0,1,-2,-2,0
165,2,2,-1,1,-2,0,1,-1,0
170,-3,-4,-2,-2,-2,-2,-1,0,0
175,1,1,-1,-1,-3,-1,-2,0,0
180,-2,-4,-3,-1,-1,-2,-2,-2,0
185,-1,-1,-3,-2,-1,-2,-1,0,0
190,1,0,0,0,-1,-1,0,1,0
195,-2,0,-1,-1,1,-1,-1,-3,0
200,1,0,1,-1,-3,-1,-1,0,0
205,1,-1,0,-1,-1,1,-1,-2,0
210,-3,-2,-2,0,-1,0,0,-1,0
215,0,-1,-2,-1,-1,-1,0,-1,0
220,-2,-1,-2,-1,-1,0,0,0,0
225,-2,-3,-2,-2,-1,-3,-1,-2,0
230,5,6,1,-1,-1,-2,1,-2,0
235,-2,-2,1,-1,-2,-1,0,0,0
240,-6,-13,-3,-1,-1,0,-1,0,0
245,-1,3,-1,-1,-2,0,-1,0,0
250,-1,-1,-3,-2,-1,-2,-1,-2,0
255,0,2,-1,0,0,-1,-1,-2,0
260,1,0,0,0,-1,0,0,0,0
265,-2,-4,-3,-1,-2,-2,-2,0,0
270,0,-2,-1,0,-2,-1,-1,-2,0
275,0,-3,-2,-1,-1,-1,0,0,0
280,-1,0,0,-1,-1,-1,0,-1,0
285,1,1,0,-1,-1,-1,-1,-1,0
290,-2,-1,0,-1,1,0,-1,-2,0
295,-3,-4,-2,1,-1,-1,0,0,0
300,-1,2,-1,-2,0,0,-2,-1,0
305,0,1,-1,-1,-2,-1,-3,0,0
310,0,-2,0,-2,-1,-1,-1,-2,0
315,0,-4,0,-3,-1,-1,0,-1,0
320,-2,0,0,-3,0,-1,0,-3,0
325,-1,-3,0,0,0,-1,-1,-1,0
330,-2,-1,-2,0,-3,0,-1,-2,0
335,-2,0,-3,1,0,-2,-2,0,0
340,1,2,-1,-1,-1,-1,-1,-2,0
345,2,-3,0,0,0,-1,-1,-1,0
350,-3,3,-2,0,-2,-1,-1,1,0
355,-5,-7,-2,-2,-1,0,1,-3,0
360,1,3,1,-3,-2,0,-2,-2,0
365,-2,-3,-3,-3,-1,-1,0,0,0
370,0,-2,-1,0,0,1,-1,-1,0
375,0,-1,0,0,-1,-1,0,0,0
380,-1,-1,-2,1,-1,-2,-1,-1,0
385,-1,-2,-1,0,-1,0,-1,-1,0
390,-1,0,-1,-2,1,-1,-1,0,0
395,0,1,-1,-2,1,-1,-1,-3,0
400,-2,-4,-1,0,-1,-1,0,-2,0
405,-1,1,-2,-2,-2,-2,0,-1,0
410,0,-2,-1,1,-2,1,-3,-1,0
415,-3,-2,1,-1,-3,-2,0,0,0
420,-2,-1,-1,-3,0,-1,-2,0,0
425,-2,1,-2,-1,0,0,1,-2,0
430,-3,-3,0,0,-1,1,-1,-4,0
435,2,3,0,-1,-2,0,-3,-2,0
440,-1,-1,-1,0,-1,0,-2,0,0
445,-3,-4,-2,1,-1,-1,-1,-2,0
450,0,-2,0,-1,0,0,0,1,0
455,0,2,-1,0,-2,-1,0,-1,0
460,-1,0,-2,0,-1,-1,-1,-2,0
465,0,2,0,-2,-1,0,-2,-1,0
470,-3,-3,-1,-2,-1,-2,-3,-2,0
475,-4,-7,-4,-1,-2,0,-2,-1,0
480,-1,-2,-2,0,-1,-1,-1,-1,0
485,-1,1,1,0,-3,0,-1,0,0
490,0,0,-1,-1,-1,0,-1,-1,0
495,-2,-1,-2,-3,0,-1,1,0,0
500,2,-1,-2,0,1,0,0,-1,0
505,1,5,0,-2,-1,-1,-3,-1,0
510,-5,-11,-1,0,0,-2,1,-2,0
515,-4,-4,0,-1,0,0,-3,-2,0
520,-1,1,-1,-1,2,0,1,-1,0
525,-2,-2,0,0,0,0,-2,-2,0
530,1,3,0,-2,-2,-3,-1,0,0
535,0,3,-3,-1,0,0,-2,0,0
540,-1,-2,-3,-1,-3,-1,-2,-1,0
545,0,-1,-1,-1,0,0,-1,-2,0
550,-1,-1,-1,-1,-1,-1,0,-1,0
555,2,0,-1,-1,-2,0,-1,0,0
560,0,1,1,-1,-2,0,-1,1,0
565,-1,-1,-1,0,0,-1,-2,-1,0
570,-1,-1,-4,-1,0,1,0,0,0
575,-1,0,0,-2,-2,-1,-1,-4,0
580,-1,-1,-2,-2,-1,-1,-1,-2,0
585,-3,-5,-3,-1,0,-1,0,-1,0
590,0,0,-2,-1,-1,-3,-1,0,0
595,-1,-2,-2,-2,0,-1,1,-1,0
600,1,2,0,-1,0,0,-1,0,0
605,2,6,-3,0,-1,1,1,-1,0
610,-3,-4,0,-2,0,-1,0,-2,0
