Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-2,0,-2,-1,-1,-1,0,-2,0
5,-1,-1,-2,1,1,0,-1,-2,0
10,2,0,-1,-1,-1,-2,0,0,0
15,0,0,-4,-2,-3,-2,-3,-1,0
20,-1,0,-2,-1,-1,0,-2,-1,0
25,-2,0,-2,-1,-2,0,-1,-1,0
30,-1,-2,0,-1,-1,-1,0,0,0
35,-2,-1,1,-1,0,-1,2,0,0
40,0,-1,-1,-2,1,1,1,-1,0
45,-1,-2,-2,-2,-1,-3,-1,1,0
50,-3,-3,-1,0,-1,0,-3,-3,0
55,-3,-3,-2,-2,1,0,-1,-1,0
60,-2,0,0,-1,-2,-2,-2,-3,0
65,0,1,0,-1,0,-1,0,2,0
70,-3,0,-2,-2,0,-1,-2,-1,0
75,-1,-1,-1,0,-1,-2,0,0,0
80,-1,-1,2,-1,1,-1,1,0,0
85,2,-2,0,-1,-1,-1,-2,-2,0
90,-3,-2,-1,0,-2,-2,0,0,0
95,1,-1,-1,-1,-1,-1,-2,-1,0
100,3,-1,-3,0,-2,0,1,0,0
105,-2,1,-2,-2,-1,0,-1,-2,0
110,-1,-1,-2,0,-1,1,-1,-2,0
115,-1,-2,-2,-2,0,0,-1,-2,0
120,-2,-2,-1,2,-1,-2,-1,0,0
125,0,-2,-1,-1,-1,-1,-2,-2,0
130,0,0,0,-1,-1,-1,-1,0,0
135,0,-2,-2,-2,-1,-2,-2,-1,0
140,0,-1,1,-2,-2,-2,-2,-3,0
145,-2,-2,-1,-1,-2,-1,-1,-2,0
150,-2,0,-1,-1,-1,-1,1,0,0
155,0,0,0,2,0,-1,1,0,0
160,-2,0,-1,-2,-1,-2,0,-2,0
165,-1,-1,-2,-1,-1,-1,-1,-3,0
170,1,0,-1,-1,-1,-1,-2,-1,0
175,-3,-2,-2,-2,1,0,-1,-1,0
180,0,-1,0,0,-1,1,1,-1,0
185,1,0,-2,-2,-1,-1,-1,0,0
190,-2,-2,-4,-1,0,-1,-2,-2,0
195,-2,-1,-1,0,-2,-1,-3,-1,0
200,0,-2,-1,0,-1,-3,-2,-1,0
205,-1,-4,0,-1,0,-1,0,-2,0
210,0,-1,2,-1,-1,-2,-1,-1,0
215,1,0,1,-1,-3,-2,-2,-2,0
220,-2,-1,0,0,-3,-1,0,-2,0
225,-1,0,-2,-1,-3,-1,-2,-1,0
230,-1,0,0,-2,-1,-1,-2,-3,0
235,-1,-1,1,-1,2,-1,0,-1,0
240,1,-1,-2,0,0,-1,-2,0,0
245,0,-2,0,0,-1,1,0,0,0
250,0,-3,-3,0,-2,-1,-1,0,0
255,-1,0,-1,-1,-3,1,-2,-3,0
260,-2,-1,-1,-1,-2,-2,-1,-3,0
265,-2,0,-2,-2,-2,0,-2,-3,0
270,-3,-1,-1,0,-2,-2,0,-2,0
275,-4,-2,-1,0,-1,-1,0,0,0
280,-3,-3,-1,-2,-2,-2,-2,0,0
285,0,-1,0,-1,0,-3,-2,0,0
290,-1,-1,0,0,0,0,0,-2,0
295,-1,-2,-1,-3,0,-2,-1,0,0
300,-1,-2,-1,-1,0,0,-2,0,0
305,-1,-2,-2,-2,-2,0,-2,1,0
310,0,-2,-2,-1,-1,-1,-1,-1,0
315,1,-1,-1,0,-1,-1,0,1,0
320,2,-3,0,-2,-2,0,-1,-1,0
325,-1,-1,-2,-2,-2,-1,-2,0,0
330,1,0,-1,0,0,-2,-1,-1,0
335,1,0,-1,-2,-2,-1,-1,-4,0
340,-1,1,-2,-1,-2,1,-1,-3,0
345,-3,-1,0,-1,-1,-1,1,-4,0
350,-2,-2,2,-2,0,-1,0,-1,0
355,-2,-1,-1,-1,-2,-1,-1,-2,0
360,-2,-2,0,-1,-1,-1,0,-1,0
