Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,1,4,11,-1,1,-3,0,-2,0
5,-1,-1,-1,3,2,11,5,0,0
10,-2,-3,-3,2,10,1,0,-1,0
15,1,8,9,13,13,5,3,4,0
20,-5,-6,-12,-12,-18,-23,-26,-12,0
25,3,3,3,-4,-4,9,17,8,0
30,-1,0,-1,-2,-2,-2,-8,-4,0
35,-3,-2,0,4,6,0,2,-5,0
40,0,-1,-7,-4,-2,-4,-1,-4,0
45,-3,-4,-4,-2,-10,-13,-9,0,0
50,-1,-2,-2,-4,-2,4,4,-1,0
55,-2,-3,-3,-4,2,1,1,-1,0
60,0,1,1,7,13,10,9,6,0
65,-4,-3,-5,-10,-13,-15,-15,-11,0
70,0,-2,-1,1,-2,3,5,0,0
75,4,4,8,3,3,5,7,7,0
80,-1,-2,-5,-2,4,3,6,3,0
85,-6,-5,-2,-2,-4,-7,-13,-11,0
90,-4,-6,-5,-1,-4,-2,-7,1,0
95,5,2,-5,-7,-4,-3,-11,-7,0
100,-2,-1,3,5,4,8,5,-1,0
105,3,-2,-3,1,11,4,3,8,0
110,-1,0,3,2,0,-5,-5,-6,0
115,-3,-3,0,-1,-2,-1,2,2,0
120,0,-1,-7,-4,-10,-4,-2,-1,0
125,-5,-3,-8,-12,-12,-12,-15,-7,0
130,4,6,12,4,-2,-2,3,0,0
135,-4,-4,-7,-2,-1,-2,-7,-2,0
140,-1,-1,-3,-2,2,0,-1,4,0
145,-7,-7,-4,-2,-7,-16,-9,-5,0
150,9,4,2,3,2,-1,2,4,0
155,-3,-2,0,-3,-2,-2,-8,-3,0
160,-2,-3,-2,1,0,-4,-2,-8,0
165,-1,0,0,-1,1,3,0,2,0
170,-9,-8,-8,-11,-12,-9,-9,-8,0
175,5,3,5,4,-7,7,14,4,0
180,-3,1,2,-2,-5,-1,1,1,0
185,-1,-7,-10,-4,-2,2,-1,-2,0
190,1,6,10,2,4,3,0,1,0
195,-4,-5,-7,0,1,0,5,-2,0
200,-4,-5,-4,0,1,-3,-6,-8,0
205,4,2,0,4,5,5,5,6,0
210,-9,-7,9,9,8,4,1,-3,0
215,1,10,0,-5,-6,-19,-19,-11,0
220,5,2,0,-5,-9,-1,-12,-2,0
225,-4,-3,-6,2,-4,0,2,-6,0
230,-4,-10,-13,-1,0,-4,-7,-1,0
235,-3,-1,2,-3,4,-2,-2,-3,0
240,-6,-9,-14,-15,-16,-10,-3,-6,0
245,4,1,4,-7,-11,0,0,5,0
250,2,5,2,-1,-3,-2,-3,-3,0
255,0,-4,-2,9,10,10,9,5,0
260,5,8,8,10,14,7,4,1,0
265,-7,-3,-5,-4,1,-1,-1,-3,0
270,-1,1,5,1,-10,-11,-4,-2,0
275,-1,-3,-5,-4,2,14,14,0,0
280,-3,-1,5,0,6,2,2,3,0
285,-2,-4,-8,5,1,-4,-4,1,0
290,0,3,11,-9,-12,-4,-4,0,0
