Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,4,3,2,0,1,0,3,4,0
5,13,0,-3,-1,0,0,0,5,0
10,3,-1,-3,-2,-3,-2,-3,-2,0
15,-9,-4,-3,-1,0,-1,-2,-3,0
20,-1,-1,-3,-2,-3,-2,-4,-5,0
25,-2,-4,-3,0,-2,-1,-1,-3,0
30,0,-2,1,-2,-1,0,-1,-1,0
35,5,8,2,0,-1,0,-1,-2,0
40,22,3,-1,-1,-1,-1,1,2,0
45,-39,-1,-1,-3,-1,-3,-3,-8,0
50,13,3,1,0,-1,-2,-1,1,0
55,-8,-3,-3,-2,-1,-1,1,0,0
60,-6,-3,1,0,-1,-1,-6,-2,0
65,-3,2,1,0,-1,3,4,-3,0
70,-2,0,0,0,2,1,1,5,0
75,-4,-5,-1,-1,-1,-2,4,2,0
80,12,11,0,1,1,-1,-4,-1,0
85,19,-4,-1,-1,-1,-3,-2,3,0
90,-18,-12,-4,-3,-4,-2,-2,-4,0
95,13,4,3,1,-1,1,-1,3,0
100,-17,1,1,-1,2,0,1,-4,0
105,-1,-1,-2,-3,-3,-2,-1,-3,0
110,-2,-3,-1,-1,-3,-1,-5,-6,0
115,6,3,0,1,2,0,3,9,0
120,-14,-13,-7,-1,-2,-2,-1,-4,0
125,-13,2,2,0,1,-1,-3,-2,0
130,-23,-2,-1,-3,-3,-2,1,-4,0
135,-13,-4,-1,-2,-1,0,-6,-6,0
140,-4,-10,-1,-2,-2,-1,0,-1,0
145,27,14,-1,0,0,-2,-1,0,0
150,-1,-1,0,-2,-1,-1,-2,-1,0
155,2,-2,-1,-3,-1,-2,-1,2,0
160,-1,5,0,-2,-1,0,-2,1,0
165,-4,-2,0,0,0,-1,-2,-5,0
170,0,-3,-3,-1,-3,-1,-1,-2,0
175,4,-1,-3,-2,-4,-1,-1,-2,0
180,1,-2,-2,-1,-3,-1,-1,-1,0
185,-6,-5,-2,0,0,0,-2,0,0
190,1,0,-1,-1,-1,-1,-2,-2,0
195,-9,-5,-2,0,-1,-2,-2,-5,0
200,7,2,0,0,0,1,1,7,0
205,-7,-2,-2,-1,-2,-2,-1,0,0
210,-2,-1,-1,-2,-1,-1,-1,-2,0
215,0,-4,-1,-4,-4,-3,1,-1,0
220,-1,0,-2,-1,0,-2,-2,-6,0
225,2,1,2,1,0,2,3,11,0
230,-1,-2,-3,-4,-5,-3,-9,-3,0
235,-8,-2,-2,0,0,0,2,-2,0
240,-1,-3,-3,1,3,-6,6,-1,0
245,-30,-9,-2,-3,-3,0,-4,-7,0
250,31,-1,0,-1,-1,-1,0,5,0
255,-6,0,-1,-2,-4,1,-7,-4,0
260,-3,-5,-3,-1,-3,0,-4,-3,0
265,-11,-3,-1,-2,0,0,2,0,0
270,-18,-6,-2,-1,-2,0,1,-2,0
275,0,0,-1,-1,-1,-2,-2,-5,0
280,1,1,0,-2,0,2,1,0,0
285,10,-4,0,-2,-1,-1,-1,-3,0
290,-3,2,-1,1,0,-2,2,-2,0
295,-2,-3,-2,-2,0,-1,0,3,0
300,-2,4,-2,2,-1,-1,0,-3,0
305,-22,-4,-3,-1,-2,-2,-3,-3,0
310,4,0,-1,-1,-1,-1,1,4,0
315,-7,1,2,2,1,-1,2,-1,0
320,2,-2,-2,-4,-3,0,-2,-2,0
325,-7,-2,-3,-2,-3,0,0,-3,0
330,3,5,0,0,2,-2,-1,-2,0
335,6,0,-1,-2,0,0,0,2,0
340,1,-1,2,-1,-1,-1,-7,-3,0
345,16,1,1,-3,-2,-1,-2,-1,0
350,-7,-2,-3,0,0,0,0,-2,0
355,1,-1,-1,-1,0,0,-2,-4,0
360,-1,1,-2,-2,-1,-1,0,-1,0
365,0,-2,0,0,-2,-2,-1,0,0
370,-4,-2,1,-1,-1,-1,-1,-2,0
375,1,0,-3,-1,-2,-1,0,0,0
380,23,7,2,1,1,-3,-1,1,0
385,7,0,-1,-1,-1,-2,-3,2,0
390,-9,-3,-1,-3,0,2,-2,-4,0
395,15,-2,-4,0,-2,-4,-3,-1,0
400,-16,-8,-6,-3,-3,-5,-7,-2,0
405,-3,11,0,-1,3,13,6,1,0
410,9,0,1,0,0,-4,-1,1,0
415,-13,1,2,1,0,-5,0,0,0
420,3,-1,0,-1,-1,7,3,-2,0
425,0,-2,1,-2,-4,-10,-6,-2,0
430,-4,0,-4,-1,-3,7,3,0,0
435,2,2,-2,-3,-2,-5,-3,-1,0
440,-9,-3,1,0,-4,-5,-6,-4,0
445,27,-7,-3,-1,0,-4,0,1,0
450,-9,2,0,-3,-2,-2,-6,0,0
455,-7,-11,-5,-5,-11,-8,-12,-6,0
460,-7,1,6,6,18,22,19,7,0
465,-5,-4,0,3,5,-10,7,3,0
470,-13,-6,1,2,3,-5,4,0,0
475,7,-2,-3,-6,-6,-5,-4,-1,0
480,-15,-5,-7,-6,-5,10,-8,-4,0
485,-3,0,-3,-1,-4,-1,-7,-5,0
490,6,-1,-3,-2,0,-4,-2,-1,0
495,-5,3,-1,-1,1,5,2,2,0
500,-3,0,-2,-3,-4,-10,-4,1,0
505,13,0,1,-3,1,3,0,-1,0
510,0,2,-1,-3,-5,-5,0,-2,0
515,36,-4,0,2,5,5,4,6,0
520,0,2,1,0,-2,-5,-3,-2,0
525,26,5,-1,-2,-5,-7,-4,-1,0
530,-25,-14,-4,-1,0,11,1,-3,0
535,15,14,1,2,4,1,1,0,0
540,-2,-5,-1,-2,-3,-9,-4,0,0
545,-20,-2,-3,0,-3,3,-3,-5,0
550,16,5,0,-2,-2,-4,-2,1,0
555,-12,-9,-1,1,3,10,5,0,0
560,6,2,0,-1,-4,-6,-7,-4,0
565,-18,-4,-1,-3,0,-3,1,1,0
570,17,3,0,1,3,0,1,2,0
575,-13,1,-3,0,-2,-2,-3,-2,0
580,-23,-6,-4,-1,-3,6,3,-1,0
585,-4,-8,-4,-1,1,1,3,-1,0
590,-14,-3,1,-1,-1,-8,-4,-4,0
595,-5,1,0,0,-1,-1,-3,-2,0
600,-10,-8,-2,-3,-1,4,0,-4,0
605,8,5,-1,-1,1,2,-1,1,0
610,-8,-9,-3,-2,-3,-1,-3,-1,0
615,-13,-1,0,0,0,-4,-2,-6,0
620,10,1,-1,-1,-4,-6,-2,-1,0
625,-8,-10,-3,-1,1,6,-2,-3,0
630,6,7,1,1,3,1,3,0,0
635,-15,-9,-3,-2,-4,-2,-2,-2,0
640,21,18,5,1,3,3,0,3,0
645,5,-1,0,-3,-1,-8,-3,1,0
650,6,3,-2,-2,-6,-9,-9,-7,0
655,-3,-2,0,1,3,4,9,2,0
660,29,9,-1,-1,-3,-1,-6,0,0
665,-13,-6,2,3,3,-3,7,0,0
670,-6,0,-2,-3,-4,-1,-4,-2,0
675,2,4,-1,-2,-2,0,1,1,0
680,-5,-14,-2,-3,-2,-2,-7,-4,0
685,-9,4,0,-2,-4,-1,-2,-1,0
690,2,-3,-2,-1,-1,-3,0,1,0
695,4,-4,0,-1,-1,0,-2,1,0
700,-18,-6,-3,-1,-1,-2,1,-4,0
705,14,6,-2,-2,-3,-2,-1,0,0
710,-8,2,-1,1,1,3,1,-1,0
715,10,1,0,-2,-1,-2,-4,0,0
720,-10,-3,-2,-1,0,-4,1,1,0
725,-7,0,-1,0,-2,-3,-4,-8,0
730,40,3,-1,-2,-1,0,3,5,0
735,-8,-1,-1,-1,0,0,-1,-2,0
740,-9,-11,-1,-1,-1,-4,1,-2,0
745,-7,1,-1,-1,0,2,-3,-4,0
750,-16,-5,-1,-2,-2,1,-1,-1,0
755,5,3,-2,-4,-2,-3,0,-1,0
760,4,-3,-1,-2,0,0,2,1,0
765,-4,-2,-1,-1,-3,-1,-2,-1,0
770,-6,1,1,1,0,2,1,-4,0
775,-8,-1,0,-1,-1,-3,-2,-4,0
780,2,6,0,-1,-2,-3,0,0,0
785,-1,-7,0,0,1,1,1,0,0
790,-8,1,-4,-3,-5,-2,-9,-3,0
795,-2,-10,0,1,2,-8,5,0,0
800,2,2,0,0,3,4,5,0,0
805,-3,-2,-3,-3,-5,0,-4,-1,0
810,4,-7,-1,-2,0,0,0,1,0
815,0,8,2,0,-3,-3,-8,-3,0
820,-11,14,-1,-1,-2,0,-1,0,0
825,1,-8,-3,-4,-4,2,-3,-3,0
830,-19,-7,7,2,4,-1,7,0,0
835,43,-2,-2,0,-1,-6,-3,6,0
840,8,2,-7,-4,-2,-3,-3,-3,0
845,-8,-10,2,0,1,-4,-5,-4,0
850,-5,4,-7,-5,-2,5,1,-3,0
855,-14,-12,-3,-3,1,10,1,-2,0
860,8,-5,-1,2,4,5,7,1,0
865,-24,-1,-4,-1,0,-10,-4,-5,0
870,21,3,0,0,-2,-6,-3,-2,0
875,-10,-1,0,-1,-2,-9,-5,-2,0
880,2,-7,-3,-5,-5,-2,-5,-4,0
885,-6,3,1,0,0,4,-4,-2,0
