Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-4,-2,-4,-2,-5,-3,0,-2,0
5,0,-1,0,3,1,-1,-7,2,0
10,-1,-2,-3,-4,-5,-3,12,-3,0
15,-1,0,8,4,4,-2,0,-2,0
20,2,-2,-5,-1,4,3,-1,-1,0
25,-1,-5,-3,1,-7,-5,-3,1,0
30,-5,5,0,0,2,1,-4,-1,0
35,-2,-10,0,-2,-1,-3,3,-1,0
40,-3,-4,-3,0,3,8,0,-3,0
45,2,1,3,2,3,0,0,-1,0
50,2,-7,-4,-3,-2,0,-3,-1,0
55,1,9,0,0,-3,-9,-2,0,0
60,-2,1,1,-2,-4,1,1,-3,0
65,-1,-4,-4,-2,-1,-3,0,-2,0
70,-1,4,2,3,1,-1,-5,-1,0
75,-3,-3,-5,-3,-2,4,-3,-2,0
80,-1,-2,3,1,2,-2,-2,0,0
85,-1,-3,-5,-6,-7,-4,-2,2,0
90,-2,-7,-3,-2,-1,-8,0,2,0
95,-5,2,-3,-3,-1,8,7,-5,0
100,-2,-5,-5,-6,-4,-5,-7,-2,0
105,2,0,0,2,1,4,3,0,0
110,-2,9,3,1,-2,-5,0,4,0
115,2,-1,0,0,0,-3,-14,-4,0
120,2,1,-1,1,1,-1,8,-3,0
125,-9,-5,-2,0,-2,15,7,-3,0
130,2,-1,-1,-1,0,0,-5,2,0
135,-1,-2,0,-2,6,0,2,0,0
140,-5,-3,-1,-2,-7,1,-1,3,0
145,5,-1,-4,-1,-2,-11,-5,-2,0
150,2,-2,-1,2,2,1,-2,-3,0
155,-3,2,-2,-3,-1,1,10,4,0
160,1,-1,-2,-5,-4,-4,-18,-7,0
165,-3,-2,-1,-2,1,4,20,4,0
170,-2,-1,-2,-2,1,-3,1,-1,0
175,-1,-2,0,3,-4,-8,-2,-4,0
180,-3,2,-2,1,3,3,-1,-2,0
185,0,-2,-2,-4,-4,3,6,2,0
190,1,0,-1,-2,-1,2,-10,-1,0
195,-1,0,-1,-5,-2,-6,-2,-2,0
200,-1,-5,1,2,-1,-5,-2,2,0
205,0,0,0,2,2,6,-1,0,0
210,-1,0,-2,-1,-2,-5,0,-1,0
215,-2,-2,-4,-6,-7,1,0,1,0
220,-1,-1,0,1,0,0,-4,-5,0
225,-2,-1,-2,-1,1,-4,-1,-2,0
230,0,-3,1,-2,-1,1,0,-1,0
235,-2,1,1,4,4,-1,-3,0,0
240,-1,-3,-1,-4,-5,0,0,-1,0
245,-1,-2,-1,-3,-4,-10,-5,-4,0
250,-1,1,0,3,-2,-2,3,0,0
255,-1,-3,-5,-4,-4,-3,-2,-2,0
260,0,1,-3,0,3,3,1,0,0
265,-1,-2,-2,-2,-3,-8,-2,-1,0
270,-1,-3,-1,-4,-1,4,1,-5,0
275,-1,0,1,-2,1,3,2,1,0
280,2,-2,-5,-9,-7,-6,-2,3,0
285,-1,0,1,1,0,0,-8,-2,0
290,-3,0,0,0,-3,-3,1,-3,0
295,-2,-2,-1,-1,1,3,-4,-4,0
300,-2,1,1,0,0,0,-6,-5,0
305,-3,0,-1,1,1,-2,-1,0,0
310,0,-2,-3,0,2,-1,-5,1,0
315,1,-1,0,0,-2,3,21,2,0
320,2,-4,-1,-2,-4,-1,1,-1,0
