Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,0,1,-4,-5,-1,0,1,0
5,0,0,-1,-1,-1,-2,0,1,0
10,-1,-2,-3,0,2,-3,-5,-3,0
15,4,3,2,0,-3,-1,1,22,0
20,-3,-1,2,-2,-6,0,6,-6,0
25,1,-1,-1,-3,-3,-2,0,3,0
30,0,0,-2,1,1,0,0,12,0
35,0,0,0,0,-6,2,-2,3,0
40,-1,3,0,2,-2,-1,0,11,0
45,-3,0,-2,-1,-3,-1,-1,-16,0
50,0,-1,-1,1,-1,-2,1,0,0
55,-2,-1,-4,-3,0,-2,0,-7,0
60,0,1,-2,-3,-7,1,1,5,0
65,0,-3,0,0,3,-4,0,2,0
70,-9,-3,-5,4,10,-2,-6,-46,0
75,-4,-2,-3,0,0,-1,0,-4,0
80,-1,-1,-1,-1,-2,-1,-2,-2,0
85,0,-2,-2,-3,0,-4,-3,7,0
90,2,-2,0,-3,-1,3,-4,-1,0
95,-11,-5,-5,1,5,-4,-6,-53,0
100,4,0,1,-3,2,0,0,15,0
105,-1,1,2,4,-3,4,2,11,0
110,1,-3,-2,-3,0,-2,0,4,0
115,0,-1,0,-3,-2,-1,0,3,0
120,1,-1,1,0,0,-2,1,5,0
125,-5,-3,-3,-1,2,-1,-4,-13,0
130,0,-1,1,-2,-1,0,-1,2,0
135,1,-2,-2,-1,0,2,2,4,0
140,-4,-3,-3,-3,-2,-2,-3,-8,0
145,3,-2,-2,-1,6,-1,-2,24,0
150,-8,-4,-1,0,0,1,-2,-35,0
155,-4,-1,-3,-3,0,-3,-4,-12,0
160,-3,-4,-1,0,1,-2,-4,-13,0
165,6,-1,0,-3,-2,-2,-1,12,0
170,3,-1,-1,-2,-3,-2,-1,18,0
175,0,-2,4,2,-6,-3,0,7,0
180,0,-5,-3,2,5,-2,-2,-3,0
185,-5,-5,-4,0,4,0,-6,-25,0
190,0,1,0,-2,-7,-1,3,1,0
195,1,1,-1,0,-3,-1,-1,1,0
200,-1,-1,-2,-2,2,1,-4,-4,0
205,-2,-1,0,1,2,-2,0,5,0
210,-3,-3,2,0,-3,-4,-1,-2,0
215,-2,-3,-3,-3,-4,-1,0,-2,0
220,-3,-1,-3,-3,1,-1,1,0,0
225,0,1,-4,-3,-1,-3,-2,0,0
230,2,2,0,-2,0,1,0,23,0
