Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-2,-2,-1,-2,-5,3,1,-1,0
5,-1,-1,0,0,3,0,0,-1,0
10,1,-1,-1,1,-2,-2,-3,-2,0
15,0,-2,-2,-2,0,-2,-2,-1,0
20,-1,0,-3,-1,-3,-1,0,-2,0
25,-2,-2,0,0,0,-2,1,-1,0
30,-3,-2,0,-1,1,5,1,-1,0
35,1,-1,-1,-2,-4,-2,-4,-2,0
40,-1,-2,-1,-3,-9,-12,3,1,0
45,-1,0,0,1,5,3,1,0,0
50,0,0,-1,-3,-8,18,1,0,0
55,-3,-1,1,5,23,-11,-5,-3,0
60,0,-1,-3,-6,-17,14,1,1,0
65,-1,1,-2,1,3,-13,-2,-1,0
70,0,-2,-2,-2,5,4,6,1,0
75,0,-2,-1,0,-9,-17,-4,-2,0
80,-1,-1,-1,0,5,19,-3,-3,0
85,-2,-3,-1,1,-8,-7,-2,-2,0
90,1,0,-2,-1,9,4,2,1,0
95,0,0,-1,-2,-8,7,-1,-1,0
100,-2,0,-2,1,4,-14,-3,-1,0
105,0,-2,-1,2,10,14,-2,-2,0
110,-2,-1,0,-5,-24,-29,-8,-2,0
115,-1,-2,-3,-3,-10,5,0,-1,0
120,-1,-1,-1,1,2,-4,0,-1,0
125,-1,-2,0,-1,2,4,1,-1,0
130,-1,-4,-1,-1,4,3,-1,-2,0
135,0,-1,-1,-3,-1,4,0,0,0
140,1,-1,-2,-2,-5,-3,-1,0,0
145,-2,-1,-1,0,1,1,-1,-2,0
150,-1,-1,-1,-1,0,-1,0,-1,0
155,-2,-1,-1,-1,-1,-1,-1,-1,0
160,-2,0,-3,-1,1,-1,-1,-1,0
165,-1,-2,-1,-3,-5,-4,-1,0,0
170,0,0,0,-1,-3,0,0,-1,0
175,-1,-1,-1,-1,4,3,0,0,0
180,-1,-2,-3,-2,-4,-6,-1,0,0
185,-1,-1,-2,0,1,7,-1,0,0
190,0,0,-1,-1,1,-4,-4,-1,0
195,-1,-3,0,0,0,-2,-2,-1,0
200,-1,-2,2,-1,-3,-4,-2,-4,0
205,-1,0,-1,-3,-1,4,0,-1,0
210,0,-1,-3,-1,2,2,-1,-2,0
215,-1,0,-1,0,-5,-3,-1,-1,0
220,1,-2,-2,-4,4,-6,-1,0,0
225,0,-2,-1,1,-2,-11,-2,-1,0
230,-2,-1,-1,-4,-5,8,1,-3,0
