Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,-1,-2,-1,-1,-1,0,-2,0
5,-1,-1,-2,0,-1,-2,-1,-1,0
10,0,-1,-1,-1,-1,-1,-2,-1,0
15,-2,-1,-1,0,-1,0,-1,0,0
20,-1,-1,-1,-1,0,0,-1,0,0
25,-2,-1,-1,-1,1,0,-1,-1,0
30,-2,-3,-1,0,-2,-1,1,0,0
35,-2,-3,-1,0,-1,0,0,-1,0
40,-2,-2,-1,0,0,-1,-2,-1,0
45,-2,-2,0,-1,-1,0,-2,0,0
50,-1,-1,0,0,-1,-1,-2,0,0
55,-1,-2,-1,-2,-1,-1,-1,-2,0
60,0,0,-3,-1,0,0,1,0,0
65,0,1,-1,-1,-2,0,1,-1,0
70,-1,-1,-1,-1,0,0,-1,-3,0
75,-1,-1,-3,-2,0,-2,-1,-1,0
80,-2,-1,0,-2,-1,0,-1,-1,0
85,0,-1,-1,-2,0,-2,-2,-1,0
90,0,-2,-3,-2,-2,-1,-1,0,0
95,0,0,0,-2,0,-1,0,-2,0
100,-1,-1,-1,-2,-1,0,0,0,0
105,-1,0,-2,0,-1,-1,-2,-1,0
110,-1,1,0,-1,0,0,-2,-2,0
115,0,-1,-1,-2,1,-2,-1,0,0
120,0,-1,0,-2,-1,-1,0,2,0
125,-2,-2,-1,1,-1,-1,-2,-2,0
130,0,-2,-2,-1,-1,-3,-2,0,0
135,-2,-1,-1,0,0,-1,-2,-1,0
140,-2,1,-1,-1,-1,0,-1,-1,0
145,-2,-2,-1,-1,-1,-2,0,0,0
150,-2,-2,-2,-1,-1,-2,-2,0,0
155,0,-2,-1,-2,0,0,2,-1,0
160,0,-2,-1,-3,-1,0,-1,-1,0
165,-2,-1,-2,-1,-1,-2,-1,0,0
170,-1,-2,0,-2,-1,1,0,0,0
175,-1,-2,-2,-1,0,-1,-1,-1,0
180,0,-2,-2,0,-2,-1,-1,-2,0
185,0,0,-2,-2,-2,0,-1,-3,0
190,-1,0,0,-1,-1,0,-1,-1,0
195,-2,0,-1,0,0,0,-2,-1,0
200,-1,0,-2,-3,-2,-2,-1,0,0
205,-1,-1,0,0,-3,-1,0,-1,0
210,-3,-1,0,-1,-1,0,0,-2,0
215,-2,-2,-3,-2,-2,-3,-1,-2,0
220,-2,-2,-1,2,1,0,-1,-3,0
225,-1,-2,-1,-2,0,0,0,-1,0
230,-1,-1,-2,-2,-2,0,-2,-1,0
235,-1,-2,-3,0,-2,-1,-1,-1,0
240,-2,0,0,-2,-1,-1,1,-1,0
245,-2,-2,-2,-2,-2,-2,-2,0,0
250,-2,0,-3,0,-1,0,0,0,0
255,-2,1,-1,-1,0,-1,-1,-1,0
260,-1,-1,-3,-2,0,-2,-2,-1,0
265,1,1,-1,-1,0,0,-2,0,0
270,-1,-2,1,-2,-1,-3,-2,-1,0
275,-2,0,-2,0,-3,-1,-2,-1,0
280,-2,0,-1,1,-3,-1,-1,-1,0
285,-1,-2,-2,0,0,-1,0,0,0
290,-1,-1,-1,-2,0,-1,0,-2,0
295,1,-1,0,0,-2,0,0,-1,0
300,-1,-1,0,-1,0,1,-1,-2,0
305,1,-1,-3,-2,-2,-1,-1,1,0
310,0,0,-2,0,-1,-2,-1,0,0
315,-2,1,-1,-2,1,-2,-3,-2,0
320,-1,-1,0,-1,0,0,-2,1,0
325,-1,-1,0,-1,0,1,-1,-1,0
330,0,0,-2,-2,-1,0,1,-1,0
335,0,-2,0,-1,-1,1,-1,-1,0
340,-1,-1,-3,0,-2,-1,-2,0,0
345,-1,-3,-1,0,-3,-2,0,-3,0
350,-2,-3,-1,-1,-2,-1,0,-2,0
355,0,-1,0,-2,-1,-1,-2,-1,0
360,-1,1,-1,0,1,-1,0,-1,0
365,0,-1,-3,-2,0,-1,-2,0,0
370,-1,0,-2,0,0,-1,-1,-1,0
375,-1,-1,-1,-3,-2,0,-1,1,0
380,-1,-1,-1,0,1,0,-1,0,0
385,0,0,-1,0,0,-1,-1,-2,0
390,1,-2,-1,0,1,-1,-2,0,0
395,1,0,-1,-2,-3,-2,0,-1,0
400,-1,0,-1,0,-2,-3,-1,0,0
405,-2,-1,-1,-2,0,-2,0,-1,0
410,-1,0,-2,1,-1,0,-1,-3,0
415,-1,-2,-3,-1,0,-1,-1,-2,0
420,-1,-1,-1,-1,-1,-1,-2,-2,0
425,0,-1,0,0,-2,0,0,-1,0
430,0,0,1,-1,-1,-1,-3,-1,0
435,-2,-1,0,-1,0,-1,-2,-1,0
440,0,-1,-2,-3,-2,-1,-1,-2,0
445,-2,-2,-1,-1,-1,-1,-2,-1,0
450,-1,-1,-1,-1,-1,-1,0,-1,0
455,-2,0,0,-1,-3,-1,-1,-2,0
460,-1,0,-1,-3,-2,0,0,-2,0
