Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-5,-3,1,-1,-3,-33,-104,-13,0
5,3,-1,-4,0,5,36,57,12,0
10,0,1,6,-1,-5,9,-26,12,0
15,2,-2,0,-1,1,-4,-8,3,0
20,1,1,-2,-1,-8,-11,-11,3,0
25,-3,0,23,1,-3,-28,-10,-8,0
30,-4,-4,-28,-2,1,7,-21,-17,0
35,0,3,4,-1,-5,-8,-48,-16,0
40,-1,-3,-6,-2,-1,-1,16,3,0
45,0,-2,1,1,2,14,34,-4,0
50,-2,0,5,2,4,10,39,-2,0
55,-3,-3,-2,0,2,14,37,11,0
60,-1,-3,-3,-2,-2,-9,-45,-5,0
65,-2,2,-3,0,-6,-22,-20,-11,0
70,2,0,4,1,2,17,81,15,0
75,-1,-1,2,-1,1,14,13,-4,0
80,1,-1,-7,-1,0,2,56,3,0
85,-1,1,-3,-2,0,11,-37,-1,0
90,-1,-4,8,-3,-4,-19,-43,-7,0
95,-2,-2,-1,-1,-1,-13,-24,-3,0
100,3,-1,4,0,-2,14,24,13,0
105,-23,-9,-9,-4,-5,-24,-57,-9,0
110,32,2,-1,2,-1,-6,30,5,0
115,-3,1,3,-1,1,17,-20,0,0
120,-1,-1,2,1,0,-1,-83,-22,0
125,-16,0,-6,-2,-2,3,-4,-24,0
130,-27,-3,21,-2,-3,-24,-43,-2,0
135,21,-5,-30,-3,-4,-11,-15,27,0
140,6,-6,-1,0,-3,-7,-7,-5,0
145,-46,1,-1,-2,0,2,10,-5,0
150,0,0,1,-4,-7,-30,-80,-2,0
155,12,4,-1,2,6,37,52,4,0
160,-3,-1,3,2,1,12,50,6,0
165,4,-2,-1,-2,-1,0,-22,-5,0
170,-1,-1,-3,0,-1,-9,-11,-4,0
175,-20,-4,-1,-4,-4,-18,-37,-2,0
180,-2,-2,-3,-3,-5,-26,-113,-23,0
185,11,2,2,5,9,58,106,26,0
190,0,-1,-1,1,1,4,-20,9,0
195,5,-3,-3,-2,-3,-13,-48,7,0
200,-3,3,-3,-1,-2,-14,-16,-4,0
205,10,-1,-5,-2,-5,-15,-38,-10,0
210,-5,-3,0,-2,0,7,27,-12,0
215,-4,2,2,0,-1,0,18,-30,0
220,-2,-6,-3,-4,-4,-14,-75,1,0
225,3,6,3,1,4,9,44,6,0
230,-4,-2,-1,-1,1,1,26,-1,0
235,-2,-2,-2,0,-3,-12,-41,-4,0
240,-4,1,24,1,0,6,31,1,0
245,4,-3,-27,-2,-3,-17,-27,-21,0
250,1,-4,1,-1,2,10,7,-5,0
255,-5,0,2,-2,-1,-7,10,4,0
260,-11,-5,-3,-5,-1,3,-13,4,0
265,2,-2,6,-2,-5,-14,-16,-2,0
270,-7,10,1,3,3,16,29,2,0
275,33,-7,-4,0,-2,-3,-10,4,0
280,-6,4,1,4,1,12,55,5,0
285,-3,-5,2,-2,-2,-13,-23,-5,0
290,-2,-5,-8,-4,-5,-7,-11,-3,0
295,1,0,2,-1,1,21,48,12,0
300,-10,2,-7,-1,1,8,40,13,0
305,5,-2,2,-2,0,-9,-28,1,0
310,-1,-3,18,-3,-3,-17,-73,-5,0
315,-5,-3,-22,-3,1,9,39,3,0
320,9,-3,-4,-3,-2,0,-1,-1,0
325,-6,2,0,2,1,9,71,3,0
330,3,-2,4,0,-1,2,-10,1,0
335,-8,-3,20,-3,-1,-12,-38,-6,0
340,6,1,-36,-3,-3,3,22,35,0
345,-4,-8,4,-7,-11,-23,-66,-25,0
350,-1,-2,-9,0,1,4,38,-2,0
355,3,1,7,2,0,5,3,-3,0
360,3,1,16,-1,-4,-9,-17,-10,0
365,2,-3,-17,1,1,0,-26,0,0
370,-2,-7,-10,-1,-2,1,15,15,0
375,-6,0,-9,-2,-2,-6,-16,-7,0
380,-10,-1,17,0,3,3,1,-15,0
385,3,0,2,0,-3,-4,-6,-2,0
390,-4,-3,-5,-3,-4,-5,-3,0,0
395,-8,-2,12,4,5,13,21,-1,0
400,5,5,8,3,1,3,1,-5,0
405,0,-7,-23,-4,-6,-7,-22,2,0
410,-21,-5,-8,-2,1,1,-2,-15,0
415,34,6,16,-5,-10,-28,-72,9,0
420,-4,7,5,3,5,25,91,-7,0
425,-9,-11,-11,2,1,0,-7,2,0
430,8,-12,-17,-2,-2,2,3,-7,0
435,-9,17,-17,4,4,-2,-4,-1,0
440,7,3,8,0,2,-10,-44,4,0
445,-7,-9,18,-7,-6,2,-13,14,0
450,-12,-7,-12,-6,-8,-8,15,-6,0
455,20,7,1,-2,-2,-1,0,-8,0
460,-4,1,-12,-2,-4,-5,-2,0,0
465,17,9,17,6,7,6,18,5,0
470,4,-4,21,3,4,0,-14,2,0
475,-18,-17,-38,0,0,8,26,-7,0
480,-54,-11,21,4,4,12,-1,-17,0
485,29,-11,3,-2,-3,-8,-16,-4,0
490,-28,24,-18,4,9,14,21,18,0
495,-22,-1,38,6,6,-3,-6,-5,0
500,-39,-19,1,-4,-2,8,-13,3,0
505,28,-9,-59,-13,-13,-10,8,-12,0
510,44,11,19,0,3,-16,-1,-22,0
515,-18,-7,-18,-11,-18,36,-21,7,0
520,32,1,-10,-8,-36,-67,-36,31,0
525,-9,21,35,4,8,16,81,23,0
530,-6,-21,-8,-4,-6,-30,-11,-6,0
535,20,9,-9,5,12,13,13,-3,0
540,39,-6,7,6,19,11,-13,-17,0
545,-35,1,3,7,11,32,-24,-8,0
550,-9,-15,-3,-11,-27,-36,-8,1,0
555,-107,-33,-21,-4,-2,-18,8,-19,0
560,90,22,-7,1,10,12,-3,11,0
565,-47,5,-3,-10,-4,-15,-6,-4,0
570,-36,2,-2,-1,-7,22,-13,-5,0
575,5,2,5,-5,-8,-11,0,0,0
580,-45,-29,-5,3,3,-6,10,6,0
585,-13,0,5,4,8,15,-21,-1,0
590,39,8,10,4,2,-6,-6,2,0
595,-1,-13,13,-3,1,7,0,3,0
600,11,12,-19,-5,-9,-7,52,-4,0
605,-17,6,16,1,-10,-6,-33,-12,0
610,-4,0,-31,-2,1,12,7,4,0
615,-13,1,3,9,11,-7,-2,8,0
620,3,2,10,-2,6,10,-15,-11,0
625,-23,1,13,3,2,-11,-22,1,0
630,-3,1,0,2,4,12,7,-3,0
635,31,-13,-49,-13,-14,-11,19,13,0
640,-7,12,-14,-6,-11,0,-5,-5,0
645,-93,-39,18,-6,-9,-10,13,-9,0
650,67,24,5,8,13,5,-29,16,0
655,36,11,2,6,13,4,13,-10,0
660,-11,-7,-13,-5,-6,3,-1,-2,0
665,34,6,-3,1,3,8,21,0,0
670,-53,-10,11,-5,-2,4,-14,-4,0
