Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,4,2,3,-1,2,12,37,12,0
5,0,-4,-4,-3,-3,-2,-2,-2,0
10,-3,-3,-2,1,0,-2,-5,-2,0
15,0,0,0,0,-1,-1,2,-5,0
20,-5,-3,0,0,1,-6,-18,-10,0
25,1,0,1,1,2,4,13,13,0
30,-1,0,-1,-1,1,0,-4,-8,0
35,2,-2,-3,-2,-1,-1,9,8,0
40,-1,0,2,0,-1,-3,-5,-3,0
45,-4,0,1,0,0,-1,-7,-12,0
50,-1,-1,-4,-2,-6,-10,-21,0,0
55,-4,-2,0,1,5,13,44,-15,0
60,1,1,-1,-3,-6,-6,-4,7,0
65,-1,0,-3,-4,-4,0,-5,-4,0
70,-1,-2,-1,-3,0,0,4,4,0
75,1,0,1,1,1,0,10,1,0
80,-3,0,-2,-1,0,-4,-10,-8,0
85,0,-3,-2,0,-3,-8,-6,2,0
90,-2,-1,-2,-4,1,8,18,4,0
95,-2,-2,-4,-3,-3,-6,-16,-1,0
100,0,-1,-2,-2,-2,0,-1,0,0
105,-1,1,2,0,0,3,-1,-1,0
110,-5,-3,0,0,-1,-9,-30,-13,0
115,-2,0,2,-1,1,13,37,7,0
120,1,1,0,2,2,5,28,2,0
125,1,-1,-2,-3,-6,-4,-9,2,0
130,-1,-4,-2,1,7,4,4,1,0
135,-2,6,-3,-3,-12,-14,-16,-6,0
140,-4,-14,-4,-2,-2,-8,-34,-8,0
145,-1,3,3,0,-2,2,11,0,0
150,-1,1,-1,1,1,-1,-11,-5,0
155,-3,-5,-3,2,6,-5,-20,-1,0
160,1,1,0,-3,-9,-3,19,4,0
165,1,1,3,2,4,11,4,7,0
170,-1,0,1,2,0,3,-9,-1,0
175,0,-1,-5,-3,1,0,-13,-7,0
180,-2,-1,-1,-2,-2,-7,4,4,0
185,-3,-3,10,1,-4,-3,-2,-4,0
190,-3,-20,-19,-2,-3,10,32,-3,0
195,1,-6,-9,-1,-1,0,17,-1,0
200,-2,3,6,-1,-1,-2,-21,2,0
205,-4,-4,0,-2,-2,-9,-19,-12,0
210,0,21,18,2,4,10,29,-13,0
215,0,-18,-26,1,3,-5,-18,13,0
220,-6,4,5,1,-1,-13,-11,-30,0
225,3,-7,-8,-3,0,4,8,24,0
230,-7,-5,-3,-8,-10,-1,-41,-22,0
235,-10,-1,-2,-2,-10,-23,-20,3,0
240,9,-8,-12,0,8,37,86,32,0
245,2,6,9,4,-1,-1,13,-15,0
250,-2,0,3,1,2,-10,-16,18,0
255,0,-1,-9,-7,-2,-1,-8,-7,0
260,-5,0,20,2,-1,-7,-27,-4,0
265,-3,-16,-20,-6,-3,-2,-9,-1,0
270,-1,-1,-2,-5,-6,-2,3,-3,0
275,-2,-4,-4,-1,1,6,32,-1,0
280,1,12,16,7,6,-9,-25,11,0
285,-2,-9,-17,-5,-6,4,19,-5,0
290,-7,10,7,0,-6,-23,-69,-22,0
295,4,-11,-9,1,0,17,35,-1,0
300,3,0,-1,2,9,7,-8,-4,0
305,-6,2,1,-1,2,2,6,-1,0
310,1,-1,-7,-1,-1,8,15,-4,0
315,-3,0,-4,-9,-23,-30,-22,-7,0
320,3,4,10,10,20,32,35,5,0
325,5,-10,-15,-1,-14,-17,9,10,0
330,-1,-16,-17,-7,-14,-19,-25,-5,0
335,-4,14,11,0,2,-7,6,-10,0
340,2,2,7,-1,6,6,22,9,0
