Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,0,0,1,-2,-1,2,-1,-2,0
5,2,2,-1,-2,-3,-10,-15,-6,0
10,-19,-14,-3,3,4,14,13,4,0
15,25,10,1,2,2,2,12,2,0
20,-14,0,0,-1,-1,-4,-16,-15,0
25,-2,-2,0,0,0,-2,4,5,0
30,6,0,-1,-4,-1,-7,-17,-3,0
35,-7,-6,-2,-1,-2,0,10,18,0
40,2,-1,-2,0,-4,2,6,-10,0
45,1,-1,-1,-6,-2,-1,13,-3,0
50,-6,0,1,-2,-4,-1,-16,-2,0
55,-3,-5,-1,0,1,1,-6,-3,0
60,3,0,-2,0,-3,-3,-1,6,0
65,-6,-3,-1,1,0,1,-2,0,0
70,5,1,0,2,0,-5,8,-1,0
75,-4,-1,-3,-3,-3,2,-3,-5,0
80,0,-1,0,1,4,2,2,4,0
85,1,-1,0,3,6,2,-5,-3,0
90,2,2,0,-1,-3,-2,-9,-2,0
95,-3,-1,-2,-7,-2,-4,-13,-6,0
100,0,-2,1,5,15,2,3,-1,0
105,-1,-2,-2,-6,-29,-5,-1,2,0
110,3,-1,-5,-10,-7,-10,1,-2,0
115,-5,-2,1,3,-7,-8,-13,-3,0
120,-1,-3,-1,-7,1,0,5,-6,0
125,0,-2,-1,3,12,4,-7,0,0
130,-2,1,2,4,3,12,3,-9,0
135,8,-3,-4,-4,-3,-3,3,16,0
140,-15,2,1,1,-4,-2,2,2,0
145,5,0,0,6,15,3,12,7,0
150,1,2,0,-8,-20,-2,-1,-10,0
155,-4,-5,-2,-2,16,-3,-14,1,0
160,5,-3,-2,1,-7,1,15,12,0
165,0,-2,21,1,-7,-3,-1,-4,0
170,-5,3,-13,7,9,2,6,3,0
175,-3,-4,-16,-13,-9,-4,-3,-8,0
180,-2,0,18,15,-6,-3,-6,-3,0
185,20,10,19,0,10,4,-3,5,0
190,-13,-8,-38,-1,6,-3,0,-7,0
195,-7,3,6,4,-1,-7,-11,-13,0
200,-2,3,43,21,3,-5,-1,-5,0
205,3,-1,-10,-15,2,-8,-5,3,0
210,1,-14,-32,-14,0,-2,-5,-10,0
215,-2,4,-6,-5,-3,-3,11,0,0
220,1,-5,-7,2,2,10,-6,1,0
225,-6,2,22,8,-7,-8,0,1,0
230,4,1,5,6,-1,2,-1,-14,0
235,-3,-4,-3,0,4,-2,-7,9,0
240,-4,-3,-4,-4,0,-5,25,-5,0
245,0,-1,-8,0,-5,1,-19,8,0
