Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-1,0,0,1,3,2,-9,0,0
5,-2,-2,0,0,-2,-1,-2,-1,0
10,-3,-2,-1,-1,1,-1,-2,0,0
15,-2,-2,-2,-1,0,0,1,1,0
20,-2,-1,-1,-2,-2,-2,3,-6,0
25,-3,-1,-1,1,1,0,-2,-2,0
30,0,-1,-1,-1,-2,2,-1,4,0
35,1,-1,-3,-2,-2,-9,-4,-1,0
40,1,-1,-2,-1,-2,-4,-1,0,0
45,-1,1,-2,-3,-2,-1,1,-3,0
50,-2,-1,0,-1,0,1,3,-7,0
55,0,-2,0,-1,0,3,-1,-4,0
60,0,-2,-2,0,0,1,6,-1,0
65,-1,-1,-1,-2,-2,0,-1,-1,0
70,-1,0,-3,1,0,0,-2,-2,0
75,-1,0,0,-1,-1,2,0,-3,0
80,0,2,-2,-2,-2,-3,-4,-2,0
85,0,0,-1,0,-1,1,-5,1,0
90,-2,-1,-1,-3,-2,-3,0,1,0
95,-3,-2,-2,-1,-2,-1,-1,-2,0
100,0,-1,-2,0,-2,-1,0,3,0
105,-1,-2,0,-2,-1,-1,0,-1,0
110,0,0,-2,0,-1,-1,-3,-1,0
115,-1,-1,-1,0,0,-1,-2,-2,0
120,-1,-2,-1,-3,-2,0,-1,1,0
125,-1,0,-1,-1,-1,-1,2,1,0
130,-2,-1,-1,-1,0,-2,2,-4,0
135,-2,-2,-2,-2,0,-2,-1,-1,0
140,-1,-1,-1,-1,0,0,-2,0,0
145,-2,-3,-2,-1,-1,-2,-1,-2,0
150,0,-2,-2,-1,1,0,-2,0,0
155,-3,-2,-1,-2,-1,-3,-1,-3,0
160,-1,-1,0,-1,-2,-1,-2,-2,0
165,0,-2,-1,-1,1,0,-1,0,0
170,-3,-2,-1,-1,-2,-1,0,-4,0
175,0,0,-1,-1,-1,-1,-2,-1,0
180,0,-1,0,-2,0,-2,1,3,0
185,-1,-1,-1,-2,-1,-1,-1,-1,0
190,0,-1,0,-1,1,0,-2,-2,0
195,3,-1,-1,-1,-2,-4,-1,5,0
200,-2,-1,-2,1,-2,-2,0,-2,0
205,1,0,-1,-1,-1,-5,-2,1,0
210,0,-2,1,-2,-3,-2,-3,0,0
215,-2,-1,-1,-1,1,1,1,0,0
220,-1,-2,-1,-3,-2,-2,-1,-4,0
225,-1,-2,-2,0,-1,-1,0,-1,0
230,-1,-1,-3,-1,-4,0,0,-2,0
235,-1,0,-1,-1,0,0,-3,-2,0
240,-1,-1,-1,-1,-1,0,1,-1,0
245,-2,0,-1,-1,0,-4,-2,-2,0
250,-1,-1,0,-2,-1,0,0,2,0
255,-1,-2,-2,-1,-1,0,-1,-4,0
260,0,-3,-2,0,0,-2,0,0,0
265,-1,1,-1,-3,-3,0,-1,-2,0
270,-2,-1,-1,-2,0,0,-1,-1,0
275,-1,-1,0,-1,-2,0,1,-3,0
280,-1,-1,0,-2,0,-5,-1,-1,0
285,0,0,0,0,0,3,-2,-1,0
290,1,-2,-1,1,-2,-3,-1,0,0
295,-2,-3,-3,-1,0,3,-1,0,0
300,-1,-2,-2,-2,-1,0,-3,-1,0
305,-1,-2,0,0,-2,-1,0,0,0
310,-1,-1,-2,-2,-3,-3,-1,-1,0
315,0,1,0,1,-1,-2,-1,-1,0
320,-1,-1,-2,-3,1,-1,0,-1,0
325,-2,-3,-1,-2,-1,-1,0,-1,0
330,-2,0,-1,0,0,-2,0,-2,0
335,-1,-2,0,1,1,-2,0,0,0
340,-1,1,-1,0,-2,1,-1,-3,0
345,-1,0,-1,-2,-1,0,-1,-1,0
350,-2,-2,-1,-1,-1,-2,-1,-1,0
355,-2,0,0,-1,-1,-1,0,-1,0
360,0,-2,-1,1,-2,0,0,-1,0
365,-1,-1,0,-2,-2,0,-1,1,0
370,-1,0,1,0,-1,0,-2,-1,0
375,-1,0,-1,-1,-2,-2,-3,1,0
380,-1,-1,-1,1,-2,-1,1,-1,0
385,-3,-2,-3,-1,0,-3,0,-2,0
390,0,-1,-1,-1,0,-1,1,-1,0
395,-2,-2,-1,-2,-2,-1,-2,-2,0
400,-1,-2,0,0,0,-1,-3,-2,0
405,0,-3,-2,-1,-1,-1,-2,-2,0
410,-1,-1,0,-3,-2,-1,0,-1,0
415,-2,-1,-2,0,-1,-3,-1,-2,0
420,-2,0,-1,0,-2,-1,-2,-1,0
425,-1,0,-1,-1,-1,-2,-1,0,0
430,0,-2,-1,-1,-1,2,-3,-1,0
435,-3,-2,-1,-2,0,0,-2,-2,0
440,0,-1,-1,-3,-1,0,1,-1,0
445,0,1,-2,1,-1,-3,-1,-1,0
450,1,-1,-1,0,0,-1,-1,-2,0
455,1,-1,-3,-1,-2,-2,1,0,0
460,-1,0,-1,-1,1,0,-2,-2,0
465,-1,-1,0,-4,-1,-1,0,1,0
470,-3,0,-1,0,0,-2,-1,0,0
475,-1,-2,0,-1,-1,-1,-1,-2,0
480,-1,0,0,0,-2,-2,1,-1,0
485,-2,0,-2,-1,-2,2,1,-1,0
490,-2,-2,0,0,0,-2,-2,1,0
495,-2,-1,0,-2,-2,-1,-2,-3,0
500,1,-1,-2,-2,-1,-2,-1,1,0
505,-2,-1,-1,-1,0,-1,0,-2,0
510,-1,0,-2,-1,-2,0,0,-3,0
515,-1,-1,0,-2,0,-1,-2,0,0
520,-2,-3,-1,-1,0,-2,-1,0,0
525,-1,-1,-1,-2,-2,-1,-3,-1,0
530,-2,0,-3,-1,0,1,0,-1,0
535,-1,0,-1,-1,-1,0,-2,-1,0
540,-2,-1,1,0,-2,-4,-1,-3,0
545,0,-2,-1,-1,-2,0,-2,-1,0
550,0,0,-1,-1,0,-1,-2,-4,0
555,-1,-1,-3,-2,-1,-1,-2,-3,0
560,-2,0,-2,0,0,1,-1,-1,0
565,-1,-2,1,1,0,-2,-2,0,0
570,-2,-1,0,1,0,0,0,-1,0
575,1,-2,-1,-1,-3,-1,1,0,0
580,1,-1,-1,-1,-1,0,0,0,0
585,2,0,-2,0,-1,-1,0,-2,0
590,0,-1,-2,-1,-1,-2,-1,-1,0
595,-2,-1,-1,-1,0,0,0,-1,0
600,-1,-1,-1,-2,-1,0,-2,-1,0
605,-5,0,0,0,1,1,-1,-4,0
610,1,-1,-2,-3,-2,-4,-1,-1,0
615,1,0,-2,2,-1,-1,-1,0,0
620,-1,-1,-2,-1,-1,0,-1,-3,0
625,-1,-4,-2,-2,-2,1,-1,-3,0
630,-3,-2,0,-1,-2,-1,-2,0,0
635,-2,-1,-1,-1,-1,0,0,-4,0
640,1,1,-1,-1,-2,-1,-1,0,0
645,0,1,-1,-1,0,-1,-1,-1,0
650,-2,-1,-1,-1,0,0,-1,1,0
655,-1,-2,-1,-1,-2,0,0,1,0
660,-1,1,-2,-1,0,-3,0,-2,0
665,-1,-2,0,-1,0,0,-1,-2,0
670,0,-1,-1,0,-1,-1,-1,0,0
675,-3,-1,-1,-1,0,-1,-2,-2,0
680,-1,-3,-2,-2,1,2,-3,0,0
685,-2,0,-1,0,0,-2,-1,-1,0
690,-1,-1,-2,0,-1,-2,0,-2,0
695,-2,0,1,-1,-2,-1,-2,-1,0
700,1,-1,-2,-1,-2,-2,0,2,0
705,-1,-1,-1,-2,-1,0,-1,-2,0
710,-1,-2,-1,-2,0,-1,-2,-1,0
715,1,0,-2,-2,-2,-2,-2,0,0
720,-2,0,-1,-2,-4,2,-1,0,0
725,0,-1,-1,-2,-1,-1,-1,1,0
730,0,1,-2,-2,-2,-1,1,-2,0
735,-1,0,-2,0,0,-1,-2,-3,0
740,0,-1,-1,0,-2,-2,-1,1,0
745,-1,0,0,-1,-4,-2,-2,1,0
750,0,-2,-1,-1,-1,2,-2,-2,0
755,0,-1,-1,-1,-2,-3,0,-2,0
