Timestamp, Electrode 1, Electrode 2, Electrode 3, Electrode 4, Electrode 5, Electrode 6, Electrode 7, Electrode 8, Marker
0,-2,-1,0,-2,0,-1,0,-1,0
5,-1,0,0,-1,-1,-1,-1,-1,0
10,-1,-1,-2,-1,0,0,0,0,0
15,-2,-1,-1,-1,-1,-2,-2,-1,0
20,-1,0,-1,-1,-2,0,0,-2,0
25,-4,-3,-2,-1,0,-1,-1,-1,0
30,0,0,0,-1,-2,-1,0,-2,0
35,-1,-3,-2,-3,-1,-2,0,0,0
40,-1,0,-2,0,-1,-1,0,1,0
45,0,0,-1,-2,-2,-1,-1,-1,0
50,-1,-1,0,0,-3,-1,-1,-1,0
55,-1,-1,0,1,-2,-1,0,0,0
60,-2,0,0,1,-1,-1,-3,-1,0
65,0,-1,-2,-2,0,-1,0,-2,0
70,-1,-3,-1,-1,-1,-1,0,0,0
75,0,0,-1,0,-3,-1,-2,-1,0
80,-4,-2,-2,-2,-2,-1,-2,-1,0
85,4,0,-1,-1,-1,-1,-3,0,0
90,-2,-2,-1,-2,0,-1,-1,-2,0
95,0,0,-1,-1,0,-2,-1,-1,0
100,-1,-1,-1,-1,-1,-1,-1,-2,0
105,-2,-1,-1,-1,0,-2,-1,-3,0
110,-4,-1,-1,-1,-1,-2,0,-2,0
115,-1,-1,-2,-1,-2,0,-1,-1,0
120,0,-1,-1,-1,0,0,-1,-1,0
125,-1,-2,-2,-1,-2,0,0,1,0
130,-1,-1,-2,-2,-2,0,0,-3,0
135,-2,-1,-1,-1,-2,-1,-1,-2,0
140,-2,0,0,-1,1,-2,-1,-2,0
145,-1,-1,0,0,-1,-1,-2,-1,0
150,-1,-2,-2,1,-2,0,-1,1,0
155,0,-2,-1,-1,-2,0,-1,-1,0
160,-2,-2,-1,-2,-2,-1,-2,-2,0
165,-2,-3,-1,-2,-2,-1,-1,-1,0
170,-2,0,0,-2,-1,-2,-2,-2,0
175,-2,-1,0,-1,1,-1,-2,-1,0
180,-1,-2,-2,-2,-1,-1,0,0,0
185,-2,0,-1,-2,1,-3,-1,-4,0
190,-1,-1,0,0,-1,1,-1,-2,0
195,0,-2,-1,0,0,-1,-1,-2,0
200,-2,-1,0,-1,-2,-1,0,0,0
205,-1,1,-2,1,0,-1,-2,-1,0
210,0,-1,-2,-2,-1,-2,-2,0,0
215,-1,-2,-2,-1,-1,-3,-1,-1,0
220,-1,-2,0,0,-2,0,0,0,0
225,1,-1,-2,-1,-1,0,0,0,0
230,-6,-2,-1,-1,0,-1,-1,-2,0
235,4,0,0,0,-1,-1,0,-1,0
240,6,-1,-1,-2,-1,-2,-2,-1,0
245,-2,-2,0,-3,-2,0,0,-1,0
250,-2,-1,-2,-1,0,-3,-2,-1,0
255,-3,-1,-1,-2,-2,-1,-3,0,0
260,-4,0,-2,-1,0,-2,0,0,0
265,0,-1,0,0,-2,-1,0,-1,0
270,1,-1,-2,-3,0,-1,0,-3,0
275,-2,-1,-2,-2,-1,-2,0,-1,0
280,0,-2,-2,-1,-1,-1,0,-3,0
285,-2,-1,-1,-2,-1,0,-1,-1,0
290,-1,-3,-1,0,-2,1,-1,0,0
295,-1,-1,-2,-1,-1,-1,-1,-1,0
300,-3,-1,-2,-1,-1,-1,-2,-1,0
305,1,0,0,-1,-1,-2,-1,-1,0
310,-1,-1,1,-2,-2,-1,-1,0,0
315,-1,-1,-1,-1,-1,-1,-3,-1,0
320,-1,-2,-1,-1,-1,-1,-1,-3,0
325,-2,-2,-1,-1,-2,-1,-1,-2,0
330,0,-1,-1,-1,0,-2,-1,0,0
335,-1,-2,-1,-3,0,-1,0,-1,0
340,-2,-1,-2,-1,0,-2,0,0,0
345,0,-1,-1,0,1,-1,-2,-1,0
350,-1,-1,0,-2,-1,-1,0,-2,0
355,-1,0,-1,-2,-1,1,-1,-1,0
360,-1,-1,0,-2,-1,0,0,-2,0
365,0,0,-2,-1,-1,0,-2,-1,0
370,-1,-1,-1,-1,-2,-2,-1,1,0
375,-2,-2,0,-1,0,-2,-1,-1,0
380,-1,-1,-1,-3,-1,0,-1,-2,0
385,-7,-2,-1,0,1,0,0,-2,0
390,3,1,1,0,-1,-1,-1,-1,0
395,4,0,0,-2,-1,-1,-2,0,0
400,-1,-2,-1,0,-1,-2,0,-1,0
405,-3,-1,-1,-1,-2,-2,0,-2,0
410,-2,-3,-2,-1,-1,0,-3,-3,0
415,-4,-2,-1,-1,-2,0,-1,-2,0
420,1,-1,-1,-1,-1,-1,-2,0,0
425,1,-2,-1,-1,-2,-1,-2,-3,0
430,-3,0,-1,0,0,-2,0,-1,0
435,0,-1,0,1,-2,-1,0,-2,0
440,-2,0,-2,-1,-2,-1,-1,-1,0
445,0,0,-2,-2,-1,0,-2,-2,0
450,-2,0,-1,-2,-1,-1,0,-2,0
455,-3,-1,-1,-2,-1,0,0,-1,0
460,-2,0,0,1,-1,0,-1,-1,0
465,0,-1,0,-3,1,-1,0,0,0
470,-1,-1,-3,-1,-2,0,0,-1,0
475,-2,-1,-2,0,-1,-1,0,-1,0
480,-2,-1,-1,0,0,-2,-1,-1,0
485,-1,-1,-2,0,-2,-1,-3,0,0
490,0,-2,0,-1,0,-2,-3,1,0
495,-1,-2,-2,0,0,-1,-1,-1,0
500,-1,-1,0,-2,0,-2,-1,0,0
505,-1,-4,0,0,-1,-1,0,0,0
510,0,-1,0,-2,-2,0,1,-1,0
515,-3,0,-2,-1,0,-2,0,-1,0
520,-1,-1,-2,-1,0,-1,-3,-1,0
525,0,-2,-2,0,0,-3,-3,-2,0
530,0,0,-1,-1,0,-2,-1,-2,0
535,0,-1,-2,0,-1,-2,0,-2,0
540,-1,-1,-1,-1,-2,0,0,-1,0
545,-2,-1,-2,-3,-2,-1,-1,-1,0
550,-1,-1,-1,0,-1,-1,-1,-1,0
555,0,-2,0,0,0,-1,-1,-1,0
560,0,-1,-2,0,-1,-1,-3,0,0
565,-3,-1,1,0,-1,-3,0,-1,0
570,0,-1,-1,-1,-1,0,-1,-2,0
575,-3,0,0,-3,-2,0,-2,0,0
580,3,-1,-2,0,-1,0,-1,-1,0
585,0,0,0,0,-2,0,-1,-1,0
590,-3,-3,-1,0,-1,-2,-1,-1,0
595,-3,-3,0,-2,0,0,-2,-2,0
600,-1,0,-1,-2,0,0,-1,-1,0
605,-2,0,-1,-2,-1,-1,-1,0,0
610,0,1,-2,-1,-1,-2,-1,1,0
615,1,1,-1,0,0,-1,-1,0,0
620,-1,-2,-1,0,-1,-3,0,-2,0
625,0,-1,-2,-2,-2,0,1,-1,0
630,-1,-2,-2,0,-1,0,-2,-1,0
635,-1,-1,-1,-1,-2,-2,-2,0,0
640,-1,0,-1,0,-1,0,-1,-1,0
645,0,-1,-1,0,-2,-1,0,-1,0
650,-1,0,-2,-2,1,1,-2,-1,0
655,0,-2,-1,0,0,0,0,-1,0
660,-2,-1,-1,-2,-1,-1,-1,-1,0
665,0,-2,-2,-1,-1,-1,-2,-2,0
670,-1,-3,-1,0,-2,-2,-1,-2,0
675,-1,-2,-3,-1,-3,-2,1,0,0
680,-1,-1,-1,-1,-2,-2,1,-2,0
685,0,0,-1,-2,0,-1,0,0,0
690,-1,0,-2,-2,-1,-1,-1,-1,0
695,-2,0,0,0,-1,-1,0,-2,0
700,-1,-2,-1,0,0,-2,-1,0,0
705,-4,0,-1,0,0,-2,-2,1,0
710,-5,0,0,-1,0,0,0,0,0
715,5,-1,-1,0,-1,-1,0,-1,0
720,0,-1,-1,-1,-1,-2,0,-1,0
725,1,-2,-2,0,1,-1,-3,-3,0
730,0,-1,-2,-1,0,0,0,-1,0
735,-2,-1,0,-3,-3,-1,-3,0,0
740,-4,-1,-2,-2,-2,-1,0,-1,0
745,1,-1,0,-2,-2,-1,0,-2,0
750,-1,-3,-2,-1,0,-2,-1,0,0
755,-2,-1,-1,-1,-2,-1,-2,0,0
760,1,-2,-2,0,-2,0,-1,0,0
765,-1,-2,0,0,-1,0,-2,-2,0
770,1,-2,-1,-1,-1,-1,-1,-1,0
775,-1,-2,-1,-2,0,-1,-1,-1,0
780,-2,-1,1,-1,-1,-2,-1,-1,0
785,0,-1,-2,-1,-1,0,0,-1,0
790,-1,0,2,-1,-1,-1,0,-2,0
795,-1,-3,0,0,0,-2,0,-1,0
800,0,-2,0,-1,-1,-1,-2,-2,0
805,-2,-2,-1,-1,-1,0,-1,-2,0
810,0,-1,-2,0,-1,-2,-1,1,0
815,-3,-1,1,1,-2,0,-2,-2,0
820,-1,-2,0,-1,-1,-1,-1,-1,0
825,0,0,-1,-3,-1,-2,-1,-2,0
830,-1,-2,-1,-2,-2,-1,0,-1,0
835,-1,-1,-1,-2,-2,0,-1,-2,0
840,0,-2,0,-1,-2,0,-1,0,0
845,-1,-2,0,-3,-1,-2,0,-1,0
850,-3,-1,-1,-2,0,0,-2,-2,0
855,-2,-1,-2,-1,-1,-1,0,-1,0
860,-2,-1,-1,-2,-1,0,-4,0,0
865,0,0,1,0,-1,-1,0,2,0
870,0,-1,-3,-3,-1,0,-1,0,0
875,-1,-1,0,-2,-3,-1,-2,-1,0
880,-2,0,-1,-1,-1,-2,-1,-1,0
